安徽,106.4873,106.6653,106.7581,102.4975,102.425,102.5156,102.6,102.6,102.8,102.9,102.9796,103.0368,103.8245,103.8914,104.0265,103.8569,103.9013,104.2576,104.1901,104.0834,103.741,103.6356,103.3991,103.4181,102.6152,102.5584,102.4561,102.4115,102.2974,101.8558,103.3743,103.3196,103.2483,103.2889,103.1819,102.9767,102.76,102.6669,102.2753,102.4357,102.5088,102.369,100.4928,100.4432,100.4104,100.3212,100.3415,101.123,
海南,104.9116,104.7808,105.0409,104.7056,104.9048,104.2987,104.2,104.9,104,103.1,103.9944,104.4901,109.1888,110.0294,110.4082,111.7685,111.4666,112.5231,112.1893,111.5711,111.4568,111.5132,110.4963,110.5647,106.517,105.7004,105.6011,104.0258,104.0211,102.745,102.6345,102.3906,102.4712,102.4968,102.8567,101.8882,101.711,101.7197,101.6267,101.5871,101.6244,101.5587,101.4735,101.4165,101.2382,101.2552,101.2755,101.3962,
福建,104.3027,104.2413,104.2587,104.4131,104.5822,104.5108,101.7,101.6,101.5,101.4,101.3595,101.4857,101.8737,101.8089,102.8656,103.0786,103.4002,103.355,103.1417,103.3065,103.3624,103.3666,103.3766,103.2125,103.0427,103.0247,101.9351,101.9797,101.7836,101.7401,101.8843,101.938,101.8451,101.8515,101.857,101.8823,101.5448,101.6805,102.1161,101.6455,101.5141,101.4471,101.2621,101.0922,101.0478,101.0447,101.1137,101.055,
广西,103.9335,104.0253,103.961,104.0021,104.0864,104.1857,104.3,103.9,103.7,102.8,102.4622,103.3466,102.8444,102.829,103.1951,104.4027,106.6223,106.5529,106.5486,106.7015,108,108.5564,108.546,107.7524,107.3556,107.3393,107.1127,106.0336,103.9164,104.1339,104.1924,104.3795,103.1418,102.5325,102.3817,102.1826,102.3818,102.3875,102.2614,102.1102,101.9717,101.7346,101.6728,101.6492,101.4534,101.414,101.3483,101.2378,
湖南,102.3255,102.2796,102.3615,101.938,101.7982,101.5195,101.8,102,102.1,106.5,106.4896,106.5328,106.2682,106.2692,106.1791,106.3112,106.1729,105.8221,106.0288,106.0693,105.913,101.6017,101.6176,101.7588,101.9875,102.0552,102.5625,102.804,102.9848,103.0527,102.6096,102.3648,102.3997,102.3493,102.3492,102.4466,102.1232,102.2124,101.7239,101.5413,101.5082,101.2661,101.3051,101.2015,101.129,101.1025,101.0478,100.6494,
山东,101.9122,102.0643,102.1231,102.0707,101.4901,102.7005,106.7,107.8,107.9,107.8,108.1482,108.3522,108.0743,108.1066,108.2309,108.4104,108.682,107.5005,103.3737,102.3911,102.6062,102.7223,102.8592,102.9968,102.8764,102.7867,102.9513,102.781,102.775,102.874,103.0224,103.3029,103.2529,103.3112,102.9879,102.85,102.9062,102.7029,102.6721,102.6003,102.1325,102.0549,101.6626,101.5973,101.4334,101.2474,101.2438,101.6441,
河南,101.5857,101.5568,101.9198,102.1168,102.3589,102.5632,103,103.4,103.3,103.4,104.036,104.4312,104.5664,104.7894,104.736,105.3304,105.0824,104.9588,104.6903,104.4015,108.8149,109.4372,109.0159,108.9478,108.8271,108.6388,108.6609,107.9047,107.8047,107.6846,107.4667,107.2799,102.9839,102.1219,102.0861,102.1783,102.1177,102.3106,102.0579,101.9314,101.9891,101.9695,102.0288,101.9043,101.765,101.83,101.5436,101.1915,
湖北,101.5329,101.7453,101.6871,101.6462,101.9396,101.7549,101.7,101.7,101.9,101.9,102.7171,102.9345,108.1003,108.0815,108.1829,108.168,107.9472,110.8628,110.753,113.5426,113.3714,113.4209,112.3803,112.1505,106.4936,106.408,106.3905,106.2451,106.1306,103.3142,103.4574,100.9389,100.913,100.9229,100.909,100.9069,101.5549,101.7018,101.6197,101.8161,101.861,101.841,101.6831,101.6685,101.6654,101.7516,101.8497,102.7275,
广东,101.3336,101.3907,101.6865,102.0591,102.2399,103.0683,103.2,103.4,103.4,103.5,103.7274,104.1154,104.88,104.896,104.7592,104.8156,104.6852,103.7332,107.2822,108.1341,108.1541,107.987,107.7556,107.4042,106.7811,107.0609,106.9746,106.6927,106.6859,106.6971,103.0208,102.0173,102.1182,102.1829,102.2323,102.1992,103.8225,104.1849,104.3337,104.2108,104.0684,104.1805,104.0459,104.0037,103.9086,103.8079,103.2959,103.0772,
江西,101.3275,101.4951,101.4694,101.6977,101.5757,101.498,101.7,102,102.7,106.1,105.5908,105.5353,105.9842,105.9425,106.0857,106.0228,107.5988,107.7177,107.7226,107.9504,115.8158,112.5521,112.6727,111.8594,112.2757,112.493,112.7194,112.4702,111.4847,111.2525,111.0233,110.4055,102.1115,101.9068,101.6996,102.5168,101.6215,101.3718,101.3966,101.3617,100.7652,100.8345,100.7768,100.8276,100.7816,100.7091,100.8979,100.8777,
