湖北,102.393,104.7687,105.4715,105.8895,104.7705,104.1392,104.4,102.9,103.6,103.4,103.7206,103.0029,103.8076,99.3087,98.5076,98.6995,99.2985,98.8,97.9412,99.0834,98.8169,100.065,99.2937,99.7529,100.2963,104.1232,101.8453,100.4288,100.1984,100.6652,101.1881,101.6522,103.0036,102.7879,102.6884,102.6425,101.7171,101.3667,103.3897,104.82,106.2255,106.7595,106.4051,106.9554,108.6266,111.2874,113.6569,112.6092
海南,102.2417,107.2321,105.536,105.5737,105.6438,104.2057,104.1,105.1,105.4,105.3,105.7214,105.0621,104.5665,97.6475,98.9722,99.7633,100.537,100.352,100.5408,100.0806,99.4845,99.8899,99.8049,100.3666,99.3205,104.4107,102.5879,100.6698,100.317,101.3824,100.6773,101.8515,101.5679,100.4431,100.1904,100.7974,102.0031,98.9829,101.069,102.9682,106.4533,106.3467,108.2892,110.5712,111.479,112.3389,119.5167,117.8431
吉林,104.3879,105.2177,104.5996,105.1746,104.4393,103.2377,101.6,101,102.7,103.2,101.6419,101.1909,102.9313,98.027,97.4108,97.3328,98.113,98.2419,98.6847,99.4593,98.3723,99.1503,99.3067,99.6544,98.6304,102.886,101.5444,100.5169,100.1199,100.9238,101.1518,102.9124,102.8643,101.9944,101.6927,101.1987,100.2232,100.0832,103.1043,104.9961,106.6156,108.7237,108.7053,107.3912,108.6146,113.2138,114.7229,113.7852
黑龙江,103.8493,104.7301,104.8643,104.6767,103.3981,102.9435,100.9,99.8,101.1,101.6,101.5087,101.1898,102.2476,98.2937,96.8153,96.4124,97.5597,97.8124,98.2998,99.5885,98.7114,99.3112,99.0018,98.9467,97.9999,101.3273,101.1428,100.5163,100.2573,100.8953,100.9782,101.9873,102.0277,101.9641,101.2408,100.7174,100.0798,100.3995,102.7249,105.199,105.9079,107.1193,108.4094,107.8059,109.0779,113.2885,115.1877,114.0047
江苏,103.5323,104.9309,104.9703,104.9794,104.1997,103.738,103.5,102,103,103.9,104.3823,102.4993,102.5825,99.2609,99.5097,99.8277,100.734,100.3624,99.623,101.1374,100.6723,100.6313,99.6166,100.392,101.2344,103.8696,102.2056,101.2742,100.911,101.4427,101.7971,102.1362,103.57,103.1786,102.7206,102.8716,102.1616,101.557,103.9702,104.9712,105.9271,105.9981,106.0582,106.7614,108.2727,111.4084,114.4144,113.1842
河北,103.3671,103.7754,104.5357,103.6772,102.4991,101.8588,101.3,100.5,102.5,103.3,102.2282,101.6095,102.3189,97.4258,96.8856,97.938,99.525,99.6397,99.5102,99.9076,98.6376,100.079,99.9732,99.911,98.8874,103.0489,101.8484,101.2438,100.6652,100.83,101.5573,102.9179,104.6065,103.5015,102.4048,102.0794,101.6319,100.9996,103.4595,104.7289,106.0634,106.4106,105.6114,103.9929,104.835,109.3111,112.271,111.8172
内蒙古,103.2704,103.6589,104.0428,104.5243,103.3141,102.2145,101.2,100.1,101.1,101,100.9825,100.6225,101.8365,98.1984,97.5008,97.5267,98.7537,99.2497,99.9195,101.1916,100.3802,101.3158,101.1233,100.825,99.3297,102.6093,102.1257,101.3311,101.4555,101.8635,101.7307,102.2682,103.2601,103.3692,102.8404,102.4735,102.3138,101.5447,103.2091,104.4275,104.7245,104.9181,106.046,105.3026,105.3816,107.7929,109.8123,109.2117
辽宁,103.1546,104.2307,104.4364,104.2566,103.6341,102.65,101.2,100.1,102.1,102.2,101.2624,101.0348,102.5734,97.9811,97.0347,97.4062,98.0314,99.287,99.5902,99.9349,98.8285,100.1402,100.9657,100.8735,100.0464,103.6612,103.4846,102.7368,102.2879,101.4966,101.6737,103.4372,103.1458,101.9891,101.3467,101.2745,100.1525,100.2914,102.3648,103.6816,104.8723,106.0008,106.3714,105.6489,107.027,111.0858,113.1943,112.474
山西,103.0993,104.7917,104.8242,104.4586,103.6185,102.8761,101.6,100.2,102,102.8,102.4822,101.0289,101.7625,96.1374,96.448,97.6812,98.6302,98.8594,98.7556,100.3679,98.7576,99.7581,99.7959,100.0294,98.9378,102.8584,101.0349,100.3117,100.6385,100.9021,101.6674,101.3839,103.7524,103.7969,102.5923,102.1339,101.8696,101.1347,104.2348,105.4364,105.9756,106.1268,107.065,105.6677,105.6374,109.2729,111.8529,111.1024
上海,102.9973,105.1025,105.2095,104.8,103.7575,103.0939,102.9,101.8,103.2,104,104.3532,103.16,103.4879,99.4802,99.2846,100.2206,101.6681,101.914,101.2786,101.9838,101.5244,101.7643,100.9789,101.4511,102.2196,103.6954,103.0824,102.652,102.4265,101.7069,101.3312,101.8405,103.2991,102.0712,101.6661,101.3955,100.8395,101.9419,103.3057,103.7587,104.3181,104.7582,104.7754,104.9934,105.3792,107.4129,109.0653,109.8847
北京,102.9443,104.0195,105.1121,103.8293,102.8157,101.8404,102.1,101,103,103.5,103.0267,102.2475,103.242,98.2554,97.2875,99.3195,101.5413,102.0913,100.8625,100.9708,99.9744,101.1671,100.5782,100.7591,100.0401,104.687,103.3492,102.5407,102.007,102.0972,103.1197,104.6493,104.0751,104.1618,103.3327,103.0676,102.9373,102.2161,104.286,104.6213,105.4763,105.8268,105.3736,103.9148,104.3949,105.5914,108.9892,109.0559
天津,102.8073,104.1332,103.8891,103.2501,102.2771,101.0748,100.9,100.2,102,102.3,101.5768,101.2115,101.8626,97.5257,97.4232,98.8458,100.3929,101.4338,101.0463,101.3572,100.2187,101.6894,100.9412,101.0959,100.7854,105.1767,103.7324,102.4425,102.8559,102.2144,103.2143,104.3239,104.319,102.9338,102.3473,102.3507,101.8303,100.5575,102.628,103.6626,103.5288,104.4014,104.0925,103.6186,104.4538,107.1455,110.3137,109.6265
四川,103.8154,106.4163,107.2102,107.1686,106.0542,104.3748,102.7,101,102.3,102.8,103.082,102.431,101.3848,96.5763,96.485,97.0211,98.0717,98.2156,98.5206,99.667,99.2072,99.3906,99.5265,99.8188,100.2447,103.0735,100.8861,99.7438,99.3326,100.0482,101.0557,101.2102,101.4614,102.3691,102.456,103.5591,103.2934,101.4177,103.8903,105.4578,106.353,105.6181,105.8263,109.6688,113.746,116.5005,117.5925,116.4229
贵州,103.4276,105.7504,105.6605,105.8663,104.4975,103.7798,102.7,101.4,102.2,102.2,102.8588,102.6887,102.7852,98.8356,98.8184,98.7743,99.9338,100.1888,100.9865,100.4694,99.6933,99.586,99.6003,99.9787,99.8278,102.9325,101.0958,99.9937,99.44,99.6089,98.9874,100.1537,100.7848,101.8778,101.9586,102.1345,102.5956,100.8558,102.3987,103.7136,104.9227,105.2625,105.7298,105.7669,108.4747,110.7704,112.988,112.8984
云南,103.2127,104.6144,105.2429,106.0257,105.4541,104.7766,103.7,101.5,101.5,101.6,102.2483,102.4697,102.5592,100.4499,100.0052,99.5602,99.9475,99.7806,100.5779,100.8332,100.2743,100.2667,100.0591,100.0127,99.9772,101.9666,100.5967,99.7469,99.3352,99.3451,99.0262,99.7118,100.8557,101.9152,101.9624,101.5566,101.551,100.9257,102.2016,103.7589,105.0615,106.1071,106.6993,106.0538,107.331,110.5832,113.9939,115.2598
陕西,102.9119,105.5484,106.476,105.3649,103.4093,101.6142,101.3,100,102.5,103.1,102.9997,102.085,102.2267,95.8657,95.9283,97.0843,98.9299,100.0545,100.4072,101.8181,99.9049,100.2892,99.86,100.4013,100.767,103.8714,101.4692,101.2254,101.3442,101.0563,101.781,101.4369,103.4393,103.3051,102.6007,102.1404,100.7318,100.7249,103.5912,104.4889,105.0056,105.5345,106.0297,105.0792,105.28,109.0046,111.5504,110.7506
西藏,102.4022,103.1707,104.3343,106.8845,106.3733,106.2856,105.3,104.4,104.7,104.8,104.634,104.9387,104.6754,103.5476,102.6429,100.3027,100.5093,100.9714,101.614,101.8701,102.0991,102.0237,102.2682,101.6782,101.5363,101.9709,101.8783,102.2665,102.5012,102.5178,102.5325,102.6121,102.1717,102.2647,102.0555,102.7203,103.3088,103.245,102.8103,102.3461,102.2086,102.1918,102.2789,102.3955,103.4485,104.6827,105.8682,105.3372
甘肃,101.911,104.5994,105.3634,106.4272,104.6914,103.1596,102.1,100.9,101.9,102.3,102.3301,102.4228,102.6954,98.4265,98.1168,98.3502,99.786,100.6588,100.6552,101.6994,100.4153,99.9923,100.1478,100.0313,99.7594,101.2797,100.6908,99.8727,99.4896,100.1611,100.625,100.6023,101.6704,102.3774,102.1701,102.4855,102.3493,102.5739,103.94,104.3109,105.8051,105.5808,105.937,104.96,104.6944,106.6455,109.0885,108.3214
青海,101.5578,104.1772,104.2952,104.4623,103.0221,101.4004,100.5,99.3,100.9,102.3,102.9629,102.2932,102.1093,97.0874,96.9011,97.327,98.8097,100.3915,100.1548,102.4657,101.399,100.9566,100.6247,100.7684,100.63,103.4132,102.6286,102.1525,102.2217,101.901,102.2925,101.3408,102.7981,103.7901,104.4966,104.4211,103.7618,101.9217,103.4079,104.0168,104.4735,104.9494,105.9183,105.6433,104.7163,107.3204,109.1144,108.0323
宁夏,101.5445,104.8333,104.6114,103.4116,102.0874,100.9928,101,100.7,102.5,102.9,102.2234,101.6749,101.8295,95.9508,96.441,97.8842,99.7857,100.1726,99.8234,100.9763,99.3897,100.4943,100.6566,100.6061,100.7901,103.5664,101.5116,101.712,102.2543,102.2863,102.6717,101.823,103.883,104.1992,103.1379,102.8099,102.1305,101.9676,105.1062,104.6876,105.1676,105.3637,105.3821,103.7057,103.0354,105.1168,108.0579,108.3712
新疆,100.1967,103.3105,104.5591,103.3038,102.0233,101.2332,101,99.3,100.7,102,102.9782,102.3562,103.8825,99.3193,98.6263,100.0973,102.4155,102.905,102.0774,103.2434,103.29,103.7108,103.0143,103.0282,102.1865,104.6297,103.5553,103.623,102.9303,102.4348,102.9623,102.3059,103.0372,102.6696,103.4128,103.1455,102.1185,101.8583,103.7201,103.8404,104.858,104.8385,105.6462,105.8992,105.2818,106.5945,107.5304,107.1953
